agent,year,month,bookings,stays,cancellations,total_nights_stayed,total_weekend_nights_stayed,total_week_nights_stayed,average_lead_time,average_booking_changes,no_deposit,non_refund,refundable,bb,hb,fb,no_meal,parking_required,special_requests,check_out,cancelled,no_show,adr,online,offline,groups_ms,direct_ms,corporate_ms,ta_to,direct_dc,corporate_dc,gds,repeated_guests,previous_cancellations,previous_bookings,transients,transient_parties,contracts,groups,city,resort,adults,children,babies,guests
20,2016,November,40,0,40,80,0,80,304.5,0.0,0,40,0,40,0,0,0,0,0,0,40,0,52.0,0,40,0,0,0,40,0,0,0,0,0,0,40,0,0,0,40,0,80,0.0,0,80.0
182,2017,June,1,1,0,2,0,2,32.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,250.75,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,2.0,0,4.0
96,2015,September,117,22,95,806,233,573,244.52136752136752,0.017094017094017096,77,39,1,117,0,0,0,4,9,22,95,0,39.23983870967743,0,65,52,0,0,117,0,0,0,0,642,0,48,65,0,4,0,117,329,0.0,0,329.0
184,2016,August,2,1,1,2,0,2,1.0,0.0,2,0,0,2,0,0,0,0,0,1,1,0,125.0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,2,0.0,0,2.0
147,2017,May,3,1,2,21,6,15,242.33333333333334,0.0,3,0,0,3,0,0,0,1,0,1,2,0,64.83333333333333,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,6,0.0,0,6.0
21,2016,January,25,0,25,75,50,25,150.0,0.0,0,25,0,0,25,0,0,0,0,0,25,0,101.0,0,25,0,0,0,25,0,0,0,0,0,0,25,0,0,0,25,0,50,0.0,0,50.0
22,2017,March,30,28,2,101,30,71,47.06666666666667,0.1,30,0,0,27,2,0,1,0,15,28,1,1,84.24801980198019,0,30,0,0,0,30,0,0,0,1,0,0,30,0,0,0,30,0,58,3.0,0,61.0
1,2017,May,1,0,1,4,2,2,8.0,0.0,1,0,0,1,0,0,0,0,2,0,1,0,99.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0.0,0,2.0
21,2016,March,3,3,0,3,0,3,2.0,0.0,3,0,0,3,0,0,0,0,0,3,0,0,55.0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,3,0.0,0,3.0
155,2016,June,1,1,0,2,1,1,9.0,0.0,1,0,0,1,0,0,0,0,1,1,0,0,107.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0.0,0,2.0
251,2015,October,6,5,1,6,1,5,181.83333333333334,0.16666666666666666,6,0,0,6,0,0,0,0,1,5,1,0,47.20000000000001,0,6,0,0,0,6,0,0,0,0,0,0,3,3,0,0,0,6,12,0.0,0,12.0
321,2015,November,3,3,0,2,0,2,14.333333333333334,0.3333333333333333,3,0,0,3,0,0,0,3,3,3,0,0,33.0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,6,1.0,2,9.0
241,2016,January,21,20,1,82,19,63,41.142857142857146,0.19047619047619047,21,0,0,17,4,0,0,3,19,20,1,0,44.92817073170732,21,0,0,0,0,21,0,0,0,0,0,0,21,0,0,0,0,21,40,2.0,0,42.0
36,2016,August,40,38,2,153,17,136,148.25,0.2,40,0,0,39,1,0,0,1,5,38,2,0,110.3956209150327,2,37,1,0,0,40,0,0,0,0,0,0,11,29,0,0,29,11,75,1.0,0,76.0
8,2016,September,66,47,19,222,68,154,97.43939393939394,0.21212121212121213,66,0,0,58,0,0,8,1,67,47,19,0,138.03414414414414,64,2,0,0,0,66,0,0,0,1,1,0,66,0,0,0,64,2,123,5.0,0,128.0
250,2016,December,88,72,16,292,76,216,76.2840909090909,0.7045454545454546,88,0,0,65,23,0,0,26,53,72,16,0,80.70239726027398,0,0,0,88,0,5,83,0,0,8,0,11,75,11,0,2,0,88,161,23.0,2,186.0
177,2017,April,8,5,3,49,14,35,100.875,0.125,8,0,0,6,2,0,0,0,2,5,3,0,56.02857142857143,0,8,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,8,16,0.0,0,16.0
146,2016,May,1,1,0,1,0,1,4.0,0.0,1,0,0,1,0,0,0,1,0,1,0,0,63.0,0,1,0,0,0,1,0,0,0,1,0,7,0,0,0,1,0,1,1,0.0,0,1.0
330,2017,April,8,8,0,9,1,8,1.25,0.375,8,0,0,7,0,0,1,1,6,8,0,0,39.77777777777778,0,8,0,0,0,8,0,0,0,0,0,0,2,6,0,0,0,8,14,0.0,0,14.0
302,2017,August,2,2,0,3,2,1,5.0,0.0,2,0,0,2,0,0,0,0,1,2,0,0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,2,0.0,0,2.0
7,2015,July,24,11,13,132,40,92,108.04166666666667,0.041666666666666664,24,0,0,24,0,0,0,0,6,11,13,0,60.17151515151515,24,0,0,0,0,24,0,0,0,0,5,0,24,0,0,0,24,0,45,2.0,0,47.0
17,2015,July,82,33,49,243,160,83,94.46341463414635,0.06097560975609756,82,0,0,2,80,0,0,0,0,33,49,0,92.45576131687243,0,82,0,0,0,82,0,0,0,0,0,0,0,82,0,0,82,0,160,0.0,0,160.0
13,2015,September,59,46,13,190,46,144,30.305084745762713,0.11864406779661017,59,0,0,46,11,0,2,0,32,46,12,1,107.8258947368421,0,59,0,0,0,59,0,0,0,1,0,0,20,6,32,1,59,0,115,5.0,1,121.0
9,2015,October,548,426,122,1689,437,1252,33.556569343065696,0.08759124087591241,548,0,0,521,0,0,27,23,726,426,121,1,113.11820603907637,548,0,0,0,0,548,0,0,0,6,75,0,125,6,416,1,548,0,998,53.0,4,1055.0
83,2016,September,45,32,13,143,51,92,56.6,0.15555555555555556,45,0,0,39,3,0,3,0,1,32,13,0,125.82769230769232,23,22,0,0,0,45,0,0,0,0,0,0,45,0,0,0,45,0,94,2.0,0,96.0
94,2017,March,16,11,5,47,4,43,40.875,0.3125,16,0,0,16,0,0,0,0,16,11,4,1,66.70212765957447,0,16,0,0,0,16,0,0,0,2,4,31,3,13,0,0,16,0,19,0.0,0,19.0
21,2017,April,50,47,3,220,59,161,120.98,0.32,50,0,0,50,0,0,0,0,8,47,3,0,81.72545454545455,0,49,1,0,0,50,0,0,0,0,0,0,0,50,0,0,50,0,71,0.0,0,71.0
89,2015,October,2,2,0,7,3,4,9.0,0.0,2,0,0,1,0,0,1,0,0,2,0,0,95.86285714285714,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,4,0.0,0,4.0
158,2015,December,1,1,0,2,0,2,13.0,0.0,1,0,0,1,0,0,0,0,1,1,0,0,79.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.0,0,1.0
193,2016,October,13,13,0,47,7,40,81.3076923076923,0.8461538461538461,13,0,0,12,0,0,1,0,9,13,0,0,43.61702127659574,0,0,0,0,13,0,0,13,0,0,0,0,0,13,0,0,13,0,19,0.0,0,19.0
103,2016,November,1,1,0,1,0,1,0.0,0.0,1,0,0,1,0,0,0,1,0,1,0,0,89.75,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0,0,1.0
138,2016,December,1,1,0,3,0,3,37.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,72.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0.0,0,2.0
378,2016,December,9,9,0,10,9,1,17.88888888888889,0.0,9,0,0,9,0,0,0,0,0,9,0,0,80.9,0,9,0,0,0,9,0,0,0,0,0,0,0,9,0,0,9,0,18,0.0,1,19.0
290,2017,June,1,1,0,1,0,1,3.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,95.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0.0,0,1.0
127,2015,July,2,2,0,11,4,7,110.5,0.0,2,0,0,2,0,0,0,0,0,2,0,0,89.7909090909091,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,4,0.0,0,4.0
240,2016,February,394,300,94,1121,323,798,27.45431472081218,0.14213197969543148,394,0,0,364,30,0,0,72,372,300,90,4,59.72541480820695,394,0,0,0,0,394,0,0,0,12,3,20,377,16,0,1,0,394,731,69.0,3,803.0
242,2017,April,21,10,11,76,22,54,119.38095238095238,0.047619047619047616,21,0,0,19,2,0,0,4,22,10,11,0,91.25105263157894,21,0,0,0,0,21,0,0,0,0,0,2,21,0,0,0,0,21,41,0.0,0,41.0
468,2017,May,5,4,1,8,3,5,25.6,0.0,5,0,0,3,2,0,0,1,0,4,1,0,84.88499999999999,5,0,0,0,0,5,0,0,0,1,0,3,5,0,0,0,0,5,9,0.0,0,9.0
104,2016,October,1,1,0,2,0,2,1.0,0.0,1,0,0,1,0,0,0,1,0,1,0,0,67.5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0,1.0
468,2016,December,7,7,0,24,6,18,57.57142857142857,0.14285714285714285,7,0,0,6,1,0,0,0,2,7,0,0,37.31333333333333,7,0,0,0,0,7,0,0,0,0,0,0,2,3,0,2,0,7,12,0.0,0,12.0
467,2017,February,20,20,0,66,22,44,13.5,0.15,20,0,0,16,3,1,0,3,0,20,0,0,50.60469696969697,20,0,0,0,0,20,0,0,0,0,0,0,18,2,0,0,0,20,36,4.0,0,40.0
37,2015,October,189,181,8,564,195,369,57.81481481481482,0.10582010582010581,189,0,0,174,15,0,0,0,17,181,8,0,86.92132978723403,0,0,189,0,0,189,0,0,0,2,7,0,4,185,0,0,189,0,363,0.0,0,363.0
262,2017,August,5,4,1,28,8,20,173.6,0.0,5,0,0,5,0,0,0,0,2,4,0,1,80.1,0,5,0,0,0,5,0,0,0,1,0,0,5,0,0,0,5,0,10,0.0,0,10.0
29,2015,December,2,1,1,8,0,8,1.0,2.0,2,0,0,2,0,0,0,0,3,1,1,0,108.75,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,4,2.0,2,8.0
142,2015,August,30,26,4,174,47,127,59.03333333333333,0.36666666666666664,30,0,0,16,14,0,0,2,11,26,3,1,139.9194827586207,0,30,0,0,0,30,0,0,0,0,0,0,13,0,17,0,0,30,63,4.0,2,69.0
305,2016,January,25,0,25,25,0,25,113.0,0.0,0,25,0,0,25,0,0,0,0,0,25,0,72.0,0,0,25,0,0,0,25,0,0,0,0,0,25,0,0,0,0,25,50,0.0,0,50.0
3,2016,August,7,6,1,47,13,34,124.0,0.7142857142857143,7,0,0,4,2,1,0,0,4,6,1,0,151.6053191489362,0,7,0,0,0,7,0,0,0,0,0,0,7,0,0,0,3,4,15,2.0,0,17.0
36,2016,July,6,6,0,47,15,32,151.16666666666666,0.16666666666666666,6,0,0,6,0,0,0,1,3,6,0,0,110.6495744680851,1,5,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,6,13,0.0,0,13.0
118,2016,June,9,4,5,27,5,22,114.77777777777777,0.2222222222222222,9,0,0,8,0,0,1,0,2,4,5,0,96.32407407407408,0,9,0,0,0,9,0,0,0,0,0,0,9,0,0,0,9,0,19,0.0,0,19.0
195,2017,August,4,2,2,6,2,4,51.25,0.0,4,0,0,3,0,0,1,0,2,2,2,0,168.33333333333334,4,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,5,0.0,0,5.0
159,2017,August,12,11,1,52,13,39,111.66666666666667,0.3333333333333333,12,0,0,7,3,0,2,0,4,11,1,0,139.92249999999999,5,7,0,0,0,12,0,0,0,0,0,0,12,0,0,0,12,0,27,9.0,0,36.0
153,2017,May,3,3,0,3,1,2,2.0,0.3333333333333333,3,0,0,3,0,0,0,0,0,3,0,0,105.0,0,0,0,0,0,0,0,3,0,1,0,1,1,0,0,2,3,0,3,0.0,0,3.0
42,2017,February,3,3,0,3,1,2,6.666666666666667,0.0,3,0,0,2,1,0,0,1,1,3,0,0,73.33333333333333,1,2,0,0,0,3,0,0,0,1,0,1,3,0,0,0,3,0,5,1.0,0,6.0
250,2016,February,69,61,8,176,48,128,17.27536231884058,0.30434782608695654,69,0,0,55,13,1,0,21,37,61,7,1,72.62829545454545,0,0,0,69,0,0,69,0,0,2,0,4,69,0,0,0,0,69,133,10.0,0,143.0
96,2016,June,13,1,12,40,2,38,211.07692307692307,0.0,1,12,0,1,0,12,0,0,0,1,12,0,104.94000000000001,0,1,12,0,0,13,0,0,0,0,0,0,13,0,0,0,0,13,26,0.0,0,26.0
171,2016,July,9,8,1,65,20,45,158.55555555555554,0.1111111111111111,9,0,0,5,4,0,0,0,1,8,1,0,123.03784615384616,0,9,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,9,19,1.0,1,21.0
96,2017,March,26,25,1,171,39,132,118.11538461538461,0.5384615384615384,26,0,0,8,0,0,18,1,7,25,1,0,60.869824561403505,0,8,18,0,0,26,0,0,0,0,0,0,7,18,0,1,0,26,40,0.0,0,40.0
468,2017,March,6,5,1,28,7,21,67.83333333333333,0.5,6,0,0,3,3,0,0,0,2,5,1,0,72.56857142857143,6,0,0,0,0,6,0,0,0,0,0,0,4,2,0,0,0,6,9,0.0,0,9.0
483,2017,June,1,0,1,7,2,5,129.0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,63.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0.0,0,2.0
250,2017,August,212,169,43,1114,293,821,121.35849056603773,0.7735849056603774,212,0,0,125,73,7,7,58,271,169,42,1,234.62155296229807,0,0,0,212,0,6,206,0,0,9,0,15,191,19,0,2,0,212,450,84.0,10,544.0
156,2016,March,6,6,0,34,11,23,90.5,0.5,6,0,0,5,0,1,0,0,7,6,0,0,35.30794117647059,0,6,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,6,11,0.0,1,12.0
36,2016,September,2,2,0,14,4,10,243.5,0.0,2,0,0,2,0,0,0,1,0,2,0,0,59.269999999999996,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,4,0.0,0,4.0
163,2016,September,1,1,0,10,4,6,278.0,1.0,1,0,0,0,1,0,0,0,0,1,0,0,58.95,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,0,1.0
450,2016,September,1,1,0,2,0,2,3.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,99.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0.0,0,2.0
184,2017,January,2,2,0,5,2,3,7.0,0.0,2,0,0,2,0,0,0,0,0,2,0,0,63.0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,2,0.0,0,2.0
14,2016,June,128,107,21,482,152,330,72.3203125,0.2421875,128,0,0,126,0,0,2,13,61,107,17,4,126.53406639004153,0,0,0,128,0,0,128,0,0,1,0,1,112,16,0,0,128,0,250,13.0,0,263.0
21,2017,June,32,26,6,105,41,64,281.84375,0.25,32,0,0,32,0,0,0,0,13,26,6,0,80.5904761904762,0,24,8,0,0,32,0,0,0,0,0,6,1,26,0,5,32,0,57,0.0,1,58.0
138,2017,June,5,5,0,11,1,10,213.6,0.0,5,0,0,5,0,0,0,0,9,5,0,0,89.1,0,5,0,0,0,5,0,0,0,0,0,0,5,0,0,0,5,0,10,0.0,0,10.0
115,2015,October,4,4,0,23,6,17,90.75,0.0,4,0,0,1,3,0,0,0,1,4,0,0,83.01347826086956,0,4,0,0,0,4,0,0,0,0,0,0,1,0,3,0,0,4,9,0.0,0,9.0
339,2016,July,9,7,2,35,9,26,35.888888888888886,0.1111111111111111,9,0,0,7,1,1,0,2,0,7,2,0,155.94314285714285,8,1,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,9,16,1.0,0,17.0
146,2016,November,14,12,2,34,7,27,10.0,0.42857142857142855,14,0,0,14,0,0,0,3,0,12,2,0,34.0,0,14,0,0,0,11,0,3,0,0,0,1,13,0,0,1,0,14,14,0.0,0,14.0
327,2016,July,1,1,0,3,1,2,154.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,64.8,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0.0,0,2.0
433,2016,August,1,1,0,13,4,9,51.0,1.0,1,0,0,1,0,0,0,0,0,1,0,0,193.59999999999997,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0.0,0,2.0
508,2017,August,5,5,0,23,6,17,40.2,0.6,5,0,0,5,0,0,0,1,10,5,0,0,207.9686956521739,5,0,0,0,0,5,0,0,0,0,0,0,1,4,0,0,0,5,12,0.0,0,12.0
7,2015,August,11,7,4,57,11,46,145.0,0.09090909090909091,11,0,0,11,0,0,0,1,11,7,4,0,53.81403508771929,11,0,0,0,0,11,0,0,0,0,1,0,9,2,0,0,11,0,19,2.0,0,21.0
7,2015,October,121,114,7,386,104,282,49.19834710743802,0.1322314049586777,121,0,0,108,0,0,13,0,109,114,7,0,82.45305699481871,121,0,0,0,0,121,0,0,0,0,3,0,102,10,0,9,121,0,213,9.0,1,223.0
27,2016,September,20,19,1,65,22,43,140.1,0.15,20,0,0,20,0,0,0,1,6,19,1,0,85.81076923076924,0,20,0,0,0,20,0,0,0,0,0,0,12,8,0,0,20,0,40,0.0,0,40.0
111,2015,October,7,7,0,7,0,7,12.142857142857142,0.0,7,0,0,7,0,0,0,0,0,7,0,0,95.0,0,7,0,0,0,7,0,0,0,0,0,0,0,7,0,0,7,0,7,0.0,0,7.0
474,2017,May,17,17,0,35,0,35,22.352941176470587,0.9411764705882353,17,0,0,17,0,0,0,0,4,17,0,0,134.85714285714286,0,17,0,0,0,17,0,0,0,0,0,0,0,17,0,0,17,0,17,0.0,0,17.0
95,2015,July,7,5,2,55,14,41,70.85714285714286,0.0,7,0,0,5,2,0,0,0,2,5,2,0,141.45163636363637,0,7,0,0,0,7,0,0,0,0,1,0,7,0,0,0,0,7,16,1.0,0,17.0
241,2016,February,45,42,3,192,57,135,40.4,0.28888888888888886,45,0,0,32,13,0,0,8,62,42,2,1,52.8959375,45,0,0,0,0,45,0,0,0,1,0,0,44,0,0,1,0,45,90,7.0,1,98.0
240,2016,July,647,339,308,3219,896,2323,107.95517774343122,0.23802163833075735,647,0,0,553,93,0,1,98,480,339,306,2,167.34101584342963,647,0,0,0,0,646,1,0,0,3,1,7,604,43,0,0,0,647,1296,160.0,14,1470.0
127,2016,October,1,0,1,1,0,1,79.0,0.0,1,0,0,1,0,0,0,0,1,0,1,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0.0,0,2.0
368,2016,November,28,12,16,28,0,28,212.28571428571428,0.21428571428571427,28,0,0,28,0,0,0,0,10,12,16,0,36.371428571428574,0,0,28,0,0,28,0,0,0,0,0,0,0,28,0,0,0,28,54,0.0,0,54.0
96,2017,January,9,7,2,9,0,9,3.4444444444444446,0.3333333333333333,9,0,0,9,0,0,0,0,14,7,2,0,30.0,0,2,7,0,0,9,0,0,0,0,0,0,3,6,0,0,0,9,9,0.0,0,9.0
95,2015,December,1,1,0,4,0,4,17.0,0.0,1,0,0,0,1,0,0,0,1,1,0,0,80.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0.0,0,2.0
330,2017,March,13,10,3,83,20,63,126.76923076923077,0.3076923076923077,13,0,0,13,0,0,0,0,8,10,3,0,89.37349397590361,0,3,0,0,10,13,0,0,0,2,0,2,0,13,0,0,10,3,24,0.0,0,24.0
53,2016,May,14,0,14,42,0,42,259.0,0.0,0,14,0,14,0,0,0,0,0,0,14,0,90.0,0,14,0,0,0,14,0,0,0,0,0,0,14,0,0,0,14,0,28,0.0,0,28.0
37,2016,September,123,1,122,350,104,246,178.4959349593496,0.0,2,121,0,123,0,0,0,0,2,1,122,0,116.13142857142857,0,2,121,0,0,123,0,0,0,0,0,0,123,0,0,0,123,0,234,0.0,0,234.0
78,2015,September,29,0,29,58,58,0,5.551724137931035,0.0,1,28,0,29,0,0,0,0,0,0,29,0,94.82758620689656,0,0,0,0,29,0,0,29,0,13,29,0,29,0,0,0,29,0,53,0.0,0,53.0
133,2016,June,34,0,34,68,0,68,220.5,0.0,0,34,0,0,34,0,0,0,0,0,34,0,135.0,0,0,34,0,0,34,0,0,0,0,34,0,34,0,0,0,34,0,68,0.0,0,68.0
94,2016,May,3,3,0,3,0,3,12.333333333333334,0.3333333333333333,3,0,0,3,0,0,0,0,7,3,0,0,56.0,0,3,0,0,0,3,0,0,0,1,0,11,1,2,0,0,3,0,4,0.0,0,4.0
39,2016,July,20,20,0,30,10,20,38.7,0.9,20,0,0,10,10,0,0,0,9,20,0,0,104.83333333333333,0,20,0,0,0,20,0,0,0,0,0,0,0,20,0,0,20,0,32,0.0,0,32.0
77,2017,May,4,4,0,4,0,4,5.0,0.5,4,0,0,4,0,0,0,0,0,4,0,0,120.0,0,4,0,0,0,4,0,0,0,0,0,0,1,3,0,0,4,0,4,0.0,0,4.0
96,2015,August,4,4,0,19,6,13,71.0,0.5,4,0,0,0,4,0,0,1,2,4,0,0,162.78947368421052,0,4,0,0,0,4,0,0,0,0,0,0,2,2,0,0,0,4,8,2.0,0,10.0
NULL,2017,May,921,485,436,2503,661,1842,102.79044516829534,0.2692725298588491,575,342,4,817,79,0,25,78,240,485,428,8,114.07110267678785,16,66,445,170,169,384,289,248,0,138,62,935,702,215,0,4,607,314,1371,26.0,3,1400.0
175,2016,January,1,1,0,3,2,1,24.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,30.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0.0,0,2.0
95,2016,January,3,3,0,5,1,4,9.333333333333334,0.0,3,0,0,3,0,0,0,0,1,3,0,0,27.0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0.0,0,3.0
95,2016,September,1,1,0,10,4,6,246.0,0.0,1,0,0,1,0,0,0,0,2,1,0,0,77.22,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0.0,0,2.0
244,2016,September,1,1,0,6,2,4,64.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,105.77,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,0.0,0,3.0
138,2017,March,14,11,3,66,16,50,51.857142857142854,0.0,14,0,0,12,0,0,2,0,7,11,3,0,71.97121212121213,0,14,0,0,0,14,0,0,0,0,0,0,14,0,0,0,14,0,28,0.0,0,28.0
229,2017,June,172,85,87,437,110,327,362.2906976744186,0.16279069767441862,115,57,0,170,2,0,0,0,103,85,87,0,99.68812356979403,0,3,169,0,0,172,0,0,0,1,0,0,59,113,0,0,172,0,334,0.0,0,334.0
86,2015,September,1,1,0,1,0,1,1.0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,121.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0,0,1.0
404,2017,January,1,1,0,2,1,1,15.0,0.0,1,0,0,0,1,0,0,0,1,1,0,0,284.2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3,2.0,0,5.0
36,2016,June,3,2,1,20,5,15,202.66666666666666,0.0,3,0,0,3,0,0,0,0,0,2,1,0,59.92,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,6,0.0,0,6.0
175,2017,April,4,2,2,19,6,13,63.25,0.0,4,0,0,3,1,0,0,0,2,2,2,0,85.15368421052632,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,7,1.0,0,8.0
146,2017,June,6,5,1,11,2,9,3.8333333333333335,0.16666666666666666,6,0,0,6,0,0,0,1,2,5,1,0,106.9409090909091,0,6,0,0,0,6,0,0,0,2,0,4,6,0,0,0,0,6,6,0.0,0,6.0
95,2015,August,2,2,0,18,6,12,102.0,0.5,2,0,0,1,1,0,0,0,1,2,0,0,137.52777777777777,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,3,0.0,0,3.0
5,2016,March,5,5,0,9,4,5,2.6,0.2,5,0,0,4,1,0,0,0,0,5,0,0,35.84444444444444,5,0,0,0,0,4,1,0,0,3,0,10,3,1,0,1,0,5,5,0.0,0,5.0
258,2016,January,1,1,0,2,0,2,20.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,35.25,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0.0,0,2.0
455,2017,March,1,1,0,2,0,2,5.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,35.0,0,0,0,0,1,0,0,1,0,1,0,3,1,0,0,0,0,1,1,0.0,0,1.0
171,2017,August,5,5,0,37,11,26,169.0,0.4,5,0,0,3,2,0,0,0,2,5,0,0,125.43972972972975,0,5,0,0,0,5,0,0,0,0,0,0,4,0,0,1,0,5,9,2.0,0,11.0
14,2016,July,186,163,23,627,165,462,104.84946236559139,0.2903225806451613,186,0,0,176,5,0,5,21,98,163,22,1,120.28062200956936,0,0,0,186,0,0,186,0,0,1,2,0,159,27,0,0,186,0,362,87.0,2,451.0
11,2015,November,5,5,0,8,0,8,12.0,0.4,5,0,0,2,0,0,3,0,2,5,0,0,69.825,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,5,0,9,0.0,0,9.0
179,2016,November,1,1,0,2,0,2,6.0,0.0,1,0,0,1,0,0,0,0,1,1,0,0,79.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.0,0,1.0
261,2015,July,4,2,2,24,8,16,79.75,0.25,4,0,0,0,4,0,0,0,3,2,2,0,143.99583333333334,0,4,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,8,1.0,0,9.0
275,2015,September,6,6,0,42,12,30,127.16666666666667,0.0,6,0,0,1,5,0,0,0,0,6,0,0,66.92666666666666,0,6,0,0,0,6,0,0,0,0,0,0,4,2,0,0,0,6,10,0.0,0,10.0
241,2016,May,50,47,3,294,82,212,110.9,0.0,50,0,0,45,5,0,0,10,49,47,3,0,63.67795918367346,50,0,0,0,0,50,0,0,0,0,0,0,50,0,0,0,0,50,100,6.0,1,107.0
273,2017,March,50,41,9,441,145,296,213.0,0.56,50,0,0,29,20,0,1,0,0,41,9,0,42.43675736961455,0,0,50,0,0,48,2,0,0,2,0,6,1,49,0,0,0,50,79,0.0,0,79.0
115,2016,December,1,1,0,0,0,0,0.0,0.0,1,0,0,1,0,0,0,0,1,1,0,0,,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0.0,0,1.0
479,2017,June,10,10,0,76,20,56,67.5,0.0,10,0,0,0,10,0,0,0,1,10,0,0,95.57631578947367,0,10,0,0,0,10,0,0,0,0,0,0,8,0,0,2,0,10,20,0.0,0,20.0
3,2016,January,17,0,17,49,30,19,133.35294117647058,0.0,2,15,0,17,0,0,0,0,1,0,17,0,64.79591836734694,0,17,0,0,0,17,0,0,0,0,2,0,16,1,0,0,17,0,34,0.0,0,34.0
19,2016,July,55,0,55,330,110,220,244.9090909090909,0.0,5,50,0,50,0,0,5,0,0,0,55,0,100.0,0,55,0,0,0,55,0,0,0,2,2,0,55,0,0,0,55,0,50,0.0,0,50.0
20,2016,December,40,0,40,80,0,80,318.5,0.0,0,40,0,40,0,0,0,0,0,0,40,0,52.0,0,40,0,0,0,40,0,0,0,0,0,0,40,0,0,0,40,0,80,0.0,0,80.0
6,2015,July,156,131,25,373,27,346,249.81410256410257,0.2692307692307692,156,0,0,14,142,0,0,2,10,131,25,0,96.56273458445041,0,156,0,0,0,156,0,0,0,0,23,0,83,73,0,0,141,15,278,0.0,0,278.0
71,2015,September,5,4,1,40,11,29,130.0,0.0,5,0,0,4,1,0,0,0,0,4,0,1,76.03275,0,4,0,0,1,4,1,0,0,1,0,0,1,0,3,1,1,4,10,0.0,0,10.0
